image_path,label_index,mask_path,anomaly_type,split,semi_matte_sheen,intact_shell_structure,reddish_brown_hue,subtle_radial_striations,uniform_reddish_brown_hue,defined_seam_line,solid_outer_casing,rounded_ovoid_profile,surface_irregularity,color_deviation,structural_discontinuity,texture_inconsistency,unexpected_surface_pattern,linear_shell_fracture,exposed_inner_material,radial_shell_split,visible_linear_crack,jagged_break_edges,rough_fracture_edges,radial_incision_mark,jagged_opening_edge,surface_abrasion_mark,perforation_at_apex,perforation_hole,structural_breach_hole,damaged_shell_edge,apical_breach,perforated_shell_body,structural_material_loss,seam_failure_point,jagged_edge_break,localized_material_loss,white_pigment_deposit,chalky_surface_deposit,apex_pigment_deposit,seam_obfuscation
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/115.png,0,,good,train,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/116.png,0,,good,train,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/117.png,0,,good,train,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/118.png,0,,good,train,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/119.png,0,,good,train,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/120.png,0,,good,test,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/121.png,0,,good,train,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/122.png,0,,good,train,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/123.png,0,,good,train,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/124.png,0,,good,train,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/125.png,0,,good,train,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/126.png,0,,good,train,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/127.png,0,,good,train,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/128.png,0,,good,train,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/129.png,0,,good,test,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/130.png,0,,good,train,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/131.png,0,,good,val,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/132.png,0,,good,val,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/133.png,0,,good,train,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/134.png,0,,good,train,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/135.png,0,,good,train,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/136.png,0,,good,train,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/137.png,0,,good,train,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/138.png,0,,good,train,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/139.png,0,,good,train,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/140.png,0,,good,train,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/141.png,0,,good,train,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/142.png,0,,good,train,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/143.png,0,,good,val,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/144.png,0,,good,train,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/145.png,0,,good,train,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/146.png,0,,good,train,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/147.png,0,,good,train,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/148.png,0,,good,train,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/149.png,0,,good,train,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/150.png,0,,good,train,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/151.png,0,,good,test,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/152.png,0,,good,train,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/153.png,0,,good,test,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/154.png,0,,good,train,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/155.png,0,,good,test,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/156.png,0,,good,train,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/157.png,0,,good,train,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/158.png,0,,good,train,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/159.png,0,,good,train,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/160.png,0,,good,train,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/161.png,0,,good,train,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/162.png,0,,good,val,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/163.png,0,,good,test,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/164.png,0,,good,train,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/165.png,0,,good,train,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/166.png,0,,good,train,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/167.png,0,,good,train,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/168.png,0,,good,train,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/169.png,0,,good,train,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/170.png,0,,good,train,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/171.png,0,,good,test,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/172.png,0,,good,train,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/173.png,0,,good,train,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/174.png,0,,good,train,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/175.png,0,,good,test,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/176.png,0,,good,train,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/177.png,0,,good,test,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/178.png,0,,good,train,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/179.png,0,,good,test,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/180.png,0,,good,train,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/181.png,0,,good,train,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/182.png,0,,good,test,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/183.png,0,,good,train,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/184.png,0,,good,test,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/185.png,0,,good,train,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/186.png,0,,good,train,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/187.png,0,,good,val,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/188.png,0,,good,val,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/189.png,0,,good,train,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/190.png,0,,good,val,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/191.png,0,,good,train,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/192.png,0,,good,train,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/193.png,0,,good,train,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/194.png,0,,good,train,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/195.png,0,,good,train,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/196.png,0,,good,train,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/197.png,0,,good,train,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/198.png,0,,good,train,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/199.png,0,,good,test,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/200.png,0,,good,train,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/201.png,0,,good,test,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/202.png,0,,good,train,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/203.png,0,,good,val,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/204.png,0,,good,train,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/205.png,0,,good,train,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/206.png,0,,good,train,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/207.png,0,,good,test,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/208.png,0,,good,val,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/209.png,0,,good,val,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/210.png,0,,good,train,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/211.png,0,,good,val,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/212.png,0,,good,test,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/213.png,0,,good,test,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/214.png,0,,good,train,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/215.png,0,,good,val,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/216.png,0,,good,train,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/217.png,0,,good,val,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/218.png,0,,good,train,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/219.png,0,,good,train,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/220.png,0,,good,train,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/221.png,0,,good,train,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/222.png,0,,good,train,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/223.png,0,,good,train,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/224.png,0,,good,train,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/225.png,0,,good,train,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/226.png,0,,good,train,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/227.png,0,,good,train,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/228.png,0,,good,train,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/229.png,0,,good,train,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/230.png,0,,good,test,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/231.png,0,,good,train,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
/home/sobhan_hosseini/datasets/mvtec/hazelnut/train/good/232.png,0,,good,train,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
